source_sample,run_mode,source_row_index,project,module,focal_class,test_class,id_focal_class,arm,generator,prompt_technique,fairness_policy,generated_test_file,generated_test_file_exists,failure_markers,baseline_build_status,baseline_build_detail,compilation,branch_coverage_compiled_only,line_coverage_compiled_only,method_coverage_compiled_only,mutation_score_compiled_only,branch_coverage_strict_zero_fill,line_coverage_strict_zero_fill,method_coverage_strict_zero_fill,mutation_score_strict_zero_fill,fail_stage
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,80,89562636,coap-core,CoapPacket,CoapPacketTest,89562636_CoapPacket,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_CoapPacketTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,81,89562636,coap-core,CoapPacket,CoapPacketTest,89562636_CoapPacket,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_CoapPacketTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,81,89562636,coap-core,CoapPacket,CoapPacketTest,89562636_CoapPacket,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_CoapPacketTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,82,89562636,coap-core,CoapPacket,CoapPacketTest,89562636_CoapPacket,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_CoapPacketTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,82,89562636,coap-core,CoapPacket,CoapPacketTest,89562636_CoapPacket,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_CoapPacketTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,83,89562636,coap-core,CoapPacket,CoapPacketTest,89562636_CoapPacket,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_CoapPacketTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,83,89562636,coap-core,CoapPacket,CoapPacketTest,89562636_CoapPacket,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_CoapPacketTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,84,89562636,coap-core,CoapPacket,CoapPacketTest,89562636_CoapPacket,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_CoapPacketTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,84,89562636,coap-core,CoapPacket,CoapPacketTest,89562636_CoapPacket,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_CoapPacketTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,85,89562636,coap-core,CoapPacket,CoapPacketTest,89562636_CoapPacket,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_CoapPacketTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,85,89562636,coap-core,CoapPacket,CoapPacketTest,89562636_CoapPacket,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_CoapPacketTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,86,89562636,coap-core,CoapPacket,CoapPacketTest,89562636_CoapPacket,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_CoapPacketTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,86,89562636,coap-core,CoapPacket,CoapPacketTest,89562636_CoapPacket,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_CoapPacketTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,87,89562636,coap-core,CoapTcpCSM,CoapTcpCSMTest,89562636_CoapTcpCSM,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_CoapTcpCSMTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,87,89562636,coap-core,CoapTcpCSM,CoapTcpCSMTest,89562636_CoapTcpCSM,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_CoapTcpCSMTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,88,89562636,coap-core,CoapTcpCSM,CoapTcpCSMTest,89562636_CoapTcpCSM,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_CoapTcpCSMTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,88,89562636,coap-core,CoapTcpCSM,CoapTcpCSMTest,89562636_CoapTcpCSM,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_CoapTcpCSMTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,89,89562636,coap-core,CoapTcpCSM,CoapTcpCSMTest,89562636_CoapTcpCSM,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_CoapTcpCSMTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,89,89562636,coap-core,CoapTcpCSM,CoapTcpCSMTest,89562636_CoapTcpCSM,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_CoapTcpCSMTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,90,89562636,coap-core,CoapTcpCSM,CoapTcpCSMTest,89562636_CoapTcpCSM,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_CoapTcpCSMTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,90,89562636,coap-core,CoapTcpCSM,CoapTcpCSMTest,89562636_CoapTcpCSM,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_CoapTcpCSMTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,91,89562636,coap-core,CoapTcpCSM,CoapTcpCSMTest,89562636_CoapTcpCSM,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_CoapTcpCSMTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,91,89562636,coap-core,CoapTcpCSM,CoapTcpCSMTest,89562636_CoapTcpCSM,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_CoapTcpCSMTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,92,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,92,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,93,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,93,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,94,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,94,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,95,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,95,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,96,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,96,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,97,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,97,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,98,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,98,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,99,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,99,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,100,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,100,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,101,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,101,89562636,lwm2m,ResourceModel,ResourceModelTest,89562636_ResourceModel,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_ResourceModelTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,102,89562636,lwm2m,TransportBinding,TransportBindingTest,89562636_TransportBinding,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TransportBindingTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,102,89562636,lwm2m,TransportBinding,TransportBindingTest,89562636_TransportBinding,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_TransportBindingTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,103,89562636,lwm2m,TransportBinding,TransportBindingTest,89562636_TransportBinding,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TransportBindingTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,103,89562636,lwm2m,TransportBinding,TransportBindingTest,89562636_TransportBinding,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_TransportBindingTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,104,89562636,lwm2m,TLVDeserializer,TLVDeserializerTest,89562636_TLVDeserializer,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TLVDeserializerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,104,89562636,lwm2m,TLVDeserializer,TLVDeserializerTest,89562636_TLVDeserializer,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_TLVDeserializerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,105,89562636,lwm2m,TLVDeserializer,TLVDeserializerTest,89562636_TLVDeserializer,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TLVDeserializerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,105,89562636,lwm2m,TLVDeserializer,TLVDeserializerTest,89562636_TLVDeserializer,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_TLVDeserializerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,106,89562636,lwm2m,TLVDeserializer,TLVDeserializerTest,89562636_TLVDeserializer,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TLVDeserializerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,106,89562636,lwm2m,TLVDeserializer,TLVDeserializerTest,89562636_TLVDeserializer,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_TLVDeserializerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,107,89562636,lwm2m,TLVDeserializer,TLVDeserializerTest,89562636_TLVDeserializer,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TLVDeserializerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,107,89562636,lwm2m,TLVDeserializer,TLVDeserializerTest,89562636_TLVDeserializer,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_TLVDeserializerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,108,89562636,lwm2m,TLVDeserializer,TLVDeserializerTest,89562636_TLVDeserializer,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TLVDeserializerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,108,89562636,lwm2m,TLVDeserializer,TLVDeserializerTest,89562636_TLVDeserializer,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_TLVDeserializerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,109,89562636,lwm2m,TLVDeserializer,TLVDeserializerTest,89562636_TLVDeserializer,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TLVDeserializerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,109,89562636,lwm2m,TLVDeserializer,TLVDeserializerTest,89562636_TLVDeserializer,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_TLVDeserializerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,110,89562636,lwm2m,TLVDeserializer,TLVDeserializerTest,89562636_TLVDeserializer,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TLVDeserializerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,110,89562636,lwm2m,TLVDeserializer,TLVDeserializerTest,89562636_TLVDeserializer,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_TLVDeserializerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,111,89562636,lwm2m,TLVDeserializer,TLVDeserializerTest,89562636_TLVDeserializer,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TLVDeserializerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,111,89562636,lwm2m,TLVDeserializer,TLVDeserializerTest,89562636_TLVDeserializer,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_TLVDeserializerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,112,89562636,lwm2m,TLVDeserializer,TLVDeserializerTest,89562636_TLVDeserializer,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TLVDeserializerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,112,89562636,lwm2m,TLVDeserializer,TLVDeserializerTest,89562636_TLVDeserializer,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_TLVDeserializerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,113,89562636,coap-core,CoapClient,CoapClientTest,89562636_CoapClient,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_CoapClientTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,113,89562636,coap-core,CoapClient,CoapClientTest,89562636_CoapClient,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_CoapClientTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,114,89562636,coap-core,CoapClient,CoapClientTest,89562636_CoapClient,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_CoapClientTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,114,89562636,coap-core,CoapClient,CoapClientTest,89562636_CoapClient,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/89562636/response_evosuite_CoapClientTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
